Id,I_COL_01,I_COL_02,I_COL_03,I_COL_04,I_COL_05,I_COL_06,I_COL_07,I_COL_08,I_COL_09,I_COL_10,S_COL_01,S_COL_02,S_COL_03,S_COL_04,S_COL_05,S_COL_06,S_COL_07,S_COL_08,S_COL_09,S_COL_10,D_COL_01,D_COL_02,D_COL_03,D_COL_04,D_COL_05,D_COL_06,D_COL_07,D_COL_08,D_COL_09,D_COL_10,G_COL_01,G_COL_02,G_COL_03,G_COL_04,G_COL_05,G_COL_06,G_COL_07,G_COL_08,G_COL_09,G_COL_10
746,381628337,,2000235687,2076276385,170966075,959294505,323324981,1483903550,1013082051,1325154601,1Q3SOB3NYG,KVX2DKMKS0Y78OM,C97HW20KWTZFKODN64,SNQJI,15T9Y,VGFMY27SQ1XEHLUUBTE,ZSY8418,,B9U37IUGPEA6ZWE,GLSQUUU6XQO3B8DOIWF,1989-04-06 00:00:00,1979-05-29 00:00:00,1982-04-30 00:00:00,1987-08-06 00:00:00,2004-08-06 00:00:00,1964-12-01 00:00:00,1977-04-26 00:00:00,2003-09-08 00:00:00,1992-09-08 00:00:00,1986-08-22 00:00:00,{5368A05C-ED1C-4E08-A1BE-8353FC882B0A},,{9009E175-BE6A-43BA-B3A4-C18F6FA5A896},{6D40EF83-960A-4907-98D9-AEA604A6F2DE},{3DC3134C-DC1A-4044-B73E-8517B22151C4},{48842672-ADAF-49F7-9A56-ADCF0FB95C3B},{0AD3B7C0-D369-40C4-A982-29090777785C},{74FA261D-796F-4F21-AC0B-0514AD685CC9},{44277F8F-7550-4A08-81A7-E221333A5ADF},{7C1EBDAF-BF4D-4A7C-B833-CAD56F32B401}
747,1019840352,,2001744739,1133547389,25385822,1896296092,,234841546,862597940,1153326825,A3EF1WVN,BKLHJMC5M5I,AUKU3PNV3O86ZM4H,,PYBV2I4,YGD87JEUQC1,0H5NLUAH,JDX59,L88B7WL98PIJ0I4,83ZO6JQE9E,2008-06-27 00:00:00,1982-11-21 00:00:00,1993-10-05 00:00:00,2001-07-07 00:00:00,,1969-12-20 00:00:00,,1993-04-05 00:00:00,1980-11-04 00:00:00,2004-06-13 00:00:00,{31CB4345-52CB-4B37-9596-7DF45D124E59},{3FAF37EF-8810-4474-A3B7-D73917027164},{0B7CEBCC-0730-4032-823E-23DA948D54F7},{4754255B-F5B9-4860-8F64-5960CA7B0EC0},,{69F4C21C-E1E3-4A96-AC10-A757C5032001},{C6A918AE-BC1A-425F-ADB4-B8C9697AE331},{D53C6F57-C0F3-4297-A738-0DB96A4B82A9},{F7751D96-67D8-426B-ADB0-753E4D545CE5},
748,1503467123,1938796287,1061738405,292532344,82603424,,1689345560,85630594,,,EAUEYGBMP,Q7K4LDSJ5DEIYDYJFKNZK2,C4U205FA,UFN8H7Z4JE926AA66CCJ,9E1QSZS97DC5TS5HCP,S4GK8T239D87G,JG1OALJG,ARRAY9WJGGF7QR96ZA4,ZWMWALA,IXKU8CK,1977-08-31 00:00:00,1979-10-02 00:00:00,2016-04-07 00:00:00,1963-08-15 00:00:00,2001-05-25 00:00:00,1985-06-15 00:00:00,1995-05-25 00:00:00,1980-03-25 00:00:00,1994-02-13 00:00:00,2008-08-18 00:00:00,{EDE9D663-9BAE-4C55-BC6D-1D42086D84DC},{9D77E9E8-CF38-48C9-89B4-590E05B4361E},{C3330366-C5FC-48C1-9242-4A4BE2AF2AAF},{8FF5CDAC-348E-4486-BD9A-8BA38E5C2451},,{490E5F3B-004F-4C63-8E00-DCEAEB98A751},{5478B7FE-5EB8-44CC-8E07-190C0F22353F},{2AA2A4B4-F5D2-46D5-B2FD-D5F0F445D971},{7035E719-C89B-4B1B-A19D-615A92CFAE41},{A620CBC3-C219-45C2-BDFD-7664C8E880B8}
749,1148182461,1323814836,1557973105,1751445186,1499054500,,644040647,109592574,1911613322,2122162387,9WHEOWQ0O72UY40,ZSW7EW85DMWANV,D66ZRSDJ,1D0WQL,2QZW4AIJKJ4ZA,OU8329GPM4C44EQ6K893RQ,5QHH3,CQIMBRRJOVAM,GOF3NT1BSN7D68L29W7R,V1PO3YUIQEYJ,1965-09-09 00:00:00,1982-04-16 00:00:00,2009-07-18 00:00:00,1962-12-30 00:00:00,2009-01-13 00:00:00,2013-06-14 00:00:00,1990-12-07 00:00:00,1995-07-17 00:00:00,,,,,{A1C7B5C9-18B1-469C-823A-D44BF6E05A7A},{3540D6D0-2629-4B64-93E4-66F3856E9468},{288DCEDE-5F85-4AD0-9D38-F85C0683DBA2},{B0E93ED9-1A92-47D5-BE73-1754911B4A4B},,{AF4A1F93-03EB-480E-AB64-A65C8CA7B142},{A1B1BB68-EE02-469D-BEAE-11D320F28F84},{1361885A-76EA-48BE-8160-722F4C81FB90}
750,598606456,1733322004,,510607023,1595103839,,126579676,2123310356,1576430324,1020539405,17WBZNS7KY,FSUX7VT8KY5AIM,MCA7EQMTX5DAEL9CWY7N,21759CCW3N80VHXBNYGA,SS39Z2,PBMUJJ9IRJQBBZC,1PVLIHO10IPB9NJJK86,,NBEG6U9A3QQJ7N1IG472TBUG,H111F8Z2BTGBK42ZP8V0P5,1964-07-16 00:00:00,1965-07-12 00:00:00,1974-08-10 00:00:00,1980-05-15 00:00:00,2013-09-21 00:00:00,1963-10-09 00:00:00,1973-03-24 00:00:00,1963-12-28 00:00:00,,1992-06-10 00:00:00,{675D1877-483C-4A59-BC8E-58E9C20433BD},{4D9A445C-4FF7-43A1-AF38-EB5B7CC44552},{88742559-4EC4-421B-8F3B-A93E154E189B},{46D07753-4FF4-4A86-A662-B81DADC07080},{0B5958C7-63F6-43FC-BC28-7A15CDB3B703},{CD7F5DD6-6F4C-4D47-A2E7-CB756DDD361E},{2CB37043-D110-4612-828D-7B422FAA2932},,{4D3C4EAA-4F20-46C4-8A92-95A5197824F2},{B2890166-F07C-4F20-B85F-303C40DFC142}
751,1242334806,929906057,615783691,,,1064560432,833043440,,467057573,541856208,,NXEFKTJ9WSOIV,N7VA7UBI9D1WE42KUPNI8,E2AZNTDI28I4PXRX5,FCT6FF4I32HR5,RI64XY558X5,,D2R6TKTU55UTLKPVRN,GJ0BY0J,IJFRUZAZVMW16MAKE,1993-11-08 00:00:00,1980-03-10 00:00:00,1989-07-19 00:00:00,1973-08-24 00:00:00,2007-05-05 00:00:00,1986-10-31 00:00:00,2005-12-27 00:00:00,1982-02-25 00:00:00,1996-09-18 00:00:00,1984-09-08 00:00:00,{36062229-A470-46DC-8D91-1A0F0A4E4FE6},{09205FBD-5079-4211-9820-372A979EDFC9},{B9AC2A41-9D08-466F-A507-A8594FA64921},{607C2CF6-8E85-497C-BD68-756B0C323B7B},,{6A7E1D71-3486-4B9A-B9D3-F68EF0655823},{D7BC4561-98F8-4BF4-BCA3-ABC4228F0A30},{1CA70D40-AFD7-4AE7-AD07-B803F5FB21F3},{71407DBE-6F36-4A86-9093-E43EF7A00C10},{890764BB-9FB1-4FCA-BCE4-B514F17E022D}
752,1540038994,1204342250,1453901509,562645667,1609484029,579274650,1888060062,508126070,1124533278,816073100,O4CWABPLR24H6LZXPM,V5N2XZQYRSZ9NHL6R0X,0JJP68WT0CI0HDTRK9LV1,C44ZA3FYZ955VDN103F1PRJG,OH1MDC6KHUBJWZUOS0LI,7HV2WCTUVYUIO,M638K52ZQHPHB8S5549KT1K,1W8NYNLWQG4RJWSESEUH5,C3ZNPXNVVNFTJ4L13,U2XNVIQGBW0J8IA5,2015-07-05 00:00:00,2010-01-06 00:00:00,1967-06-10 00:00:00,1976-05-15 00:00:00,1968-10-31 00:00:00,1976-03-21 00:00:00,1971-10-03 00:00:00,2003-10-18 00:00:00,1977-01-24 00:00:00,2006-05-18 00:00:00,{3E8DD905-C942-431D-9C7E-84787F6899FF},{6AA9B292-B8F6-4300-95C1-93ED142F187C},,{618D536F-3528-4FDC-A957-7F2C4F109FBA},{FDDB68AD-6AA0-4F43-9BD0-E787776A92D5},{3FABAC65-A5A0-4A7B-9894-21F9EDAD35D8},{83B50C8D-26BF-4376-B0CE-9DD2251E0252},{78E48B90-48D0-4224-A7CC-043BE2207AB4},{3176A7A3-FF5E-4AB7-AF45-A849EA814DF9},{C417F8EA-BDB8-480D-8C50-500D4EDD7AF2}
753,660745095,2060474201,1696871271,491858907,978614819,833290415,1009545213,420700311,1829650216,2046576358,KGQE557S2VOA81ALPU,YRVBGW91TRZ68RACRW66KD,9JSOGVPZ9LA2VP8J6,L5RCQ1832XCTU37B7EUV7B97,HQCYX9EEN1RHBX,WC61P9YNBELUBJ6UP8TS,ACOPQGU,7NEO6B,H2YXSX,D461DD,1964-05-23 00:00:00,1965-02-25 00:00:00,1980-10-11 00:00:00,1991-01-09 00:00:00,2005-06-08 00:00:00,1965-09-12 00:00:00,1972-07-17 00:00:00,2008-01-06 00:00:00,,1992-04-25 00:00:00,{B685256C-2F0D-4CAB-8C70-C62D552043AA},{C55DA380-418F-44E1-AB21-D7EAD6E7365F},{778E925C-D064-47D4-85D3-CDBFE6CE027B},{272BF87D-65E9-42B1-9452-D5058A776129},{20E24FEE-AC40-47EF-A0A4-96B14CC9B7CF},{672E07DE-A7B2-4560-92DC-40B2480E03C1},,{C26790D4-8527-4A85-AC46-AE4F6FF2C8BD},{4C69C6DA-C499-451F-BB99-C6A5B49E2B01},{671EF520-5E46-4F89-94AC-F0D5CC6AC88D}
754,1411905134,2100295615,1459158651,1921166888,457379989,125934782,613508385,755858802,581031768,428594387,OHG18ABUOSXHFFMDTS38F,4XQFE,RFDRJ13,D4J2AORE0AMZ4OKYCFL,47SJASDY5UKR20D,BQFLODZPX122GVR,I60SA6NP5,IBXG2U,8GP424N1L5Y92SVRHF9BT2,XXGWDVAWRW9A3C7,1996-09-07 00:00:00,1964-03-13 00:00:00,1971-07-16 00:00:00,1975-11-08 00:00:00,1985-09-18 00:00:00,2015-12-16 00:00:00,1992-09-07 00:00:00,1978-10-09 00:00:00,1977-03-24 00:00:00,1971-07-21 00:00:00,{9882C341-89A7-44AA-A049-7475B8F091AB},{7F8B1560-0828-4271-9714-5B40BFCDD55C},{9B967210-72AB-4496-AE4B-0648FD1977CA},{8F17FEEC-E2B7-4320-9FC9-1FA7C11A846B},{51ABE6F2-5B91-4E67-8F7A-E3542FE83756},{50D18109-B89C-4747-B4A0-9E3FFC4E7DB5},{7D1CBC98-54BA-406A-9D33-81497F231ED8},,{751B62EB-7AF0-4E15-8B80-95C313A549E4},{39FAEEE9-5D28-49B1-86E6-1C8480F33BB6}
755,1426733935,452273579,832452952,1582088328,772289420,867689064,367024445,,829803377,811584817,075296RLYE8DG5S5PIZ7P,90HU1FRAE3Z30IO,6PXIIKKKN083YO,O6C2L0FHE4KRB2WA6HAA,,P7KNPSGQPLBMMMTGFJPE,2JVD8,,NREEW5BN0Z7N,AQKYNB40,1970-10-15 00:00:00,1984-10-28 00:00:00,1962-09-27 00:00:00,1978-08-07 00:00:00,1976-10-15 00:00:00,1963-10-19 00:00:00,1991-06-10 00:00:00,1973-07-15 00:00:00,1997-10-06 00:00:00,2004-11-15 00:00:00,{DD54E693-87E0-4D59-82F4-3D4F7BC5A5B9},{924FF839-3A29-4C8C-AFF0-D8FBFBED6DA3},{304307FF-D283-4B1C-94E5-CB4C7E2F2B29},{3AC84B25-DF8D-4072-8282-1444FA1BA243},{110D2915-359B-43F8-8AC7-024B59B2AD7A},{A03CD257-E4EA-48A5-83C7-EBAF85381E01},{31777B52-68A5-473B-85C4-F6308548AD79},{1B0246E9-1811-402F-B55D-F5C8260D734D},{15FBFB64-2673-4025-A3CA-447E785AE934},{FB517501-5E76-4EE9-8E15-1BAC1E2A836A}
756,911967448,1377495823,2028223688,429200519,27173543,,319624999,830908959,524222099,496793344,Z5CHF9NJS1WRJ0USK7JRS6E,UTWMN2,M3TQPQ8M7II98563K8T8,205EUQ16E9ZZ7,B5QLE,6HFZW2BPJ8G6A2VK5S,DJKI7,JDCXQ4E4Y95395ZZ0TB6,UU2TUUW661WA2L,ZC676L9YWFO,1991-08-11 00:00:00,,,1991-01-06 00:00:00,,1987-12-31 00:00:00,2012-09-14 00:00:00,1992-07-10 00:00:00,2003-05-19 00:00:00,1968-04-12 00:00:00,{0A6D8B77-7CB4-4829-AE1B-CA32D717C7C6},{185CDC33-18C5-4126-88F4-FDC9EE613AC5},{A5F533DD-8681-4E47-B592-65BB15C7D9F0},{7651AFC2-FED4-4C47-B8C2-C86BCF96C2FA},{B1466476-034C-4FE5-8A08-7193AF522194},{18545B36-A2A2-48EA-BB23-9E40835272E4},{6F11B79E-6EA9-4C18-BA48-BFB4CF00DAE5},{1FA758FC-5965-4612-8C7D-7C0C9C51B816},{80C635DA-7B45-49FB-A581-57E239DD527B},
757,535253127,223943869,844576430,133728476,441307282,1151021533,2113154782,,1013318931,1643209940,FI5RXDABE67DIJJ60A,GO5JXQDU28AH,OAZVJKFAIL7PJZT30,7S0NW4GAPIG5ZPW5JGE1VI,ULHHNB9H,0DXWD1CK01B,AW4JWVAJZ,3KW8WNJ8VNYSIWDN,SOEDDHVT2M,CB0C33EDY,1988-08-18 00:00:00,2007-05-14 00:00:00,1978-12-04 00:00:00,,1996-03-30 00:00:00,1973-04-11 00:00:00,2014-12-17 00:00:00,2014-08-09 00:00:00,2000-02-25 00:00:00,1984-07-05 00:00:00,{5A5D3DEE-0E96-48E1-AAB3-9255F19BD5B5},{D7CF8818-3B58-4125-87D2-7697CEBDC0D1},{95D7A54E-1810-43D0-A785-36437B1A3104},{C2C77EB6-1BCC-4FEB-BE32-CF5B4E75BB5A},{B2B9D881-7589-46F8-9B39-0551B9F30E1F},{45DA87C2-019C-4AFA-95E7-C75D8E3E74A5},{C8FC17DE-C031-4BDB-8DED-0401EDFD0FCE},{173B5841-912B-466B-80FF-41D8C5965A8D},{ABF6A8D9-20D1-421F-9251-35D26BC6484E},{68F54546-1E67-401B-86EC-1A8CE46783A0}
758,,518139921,1343238483,1930500264,585998165,1909863984,2004413167,1705291264,1991061888,1834198486,EVZZU0U0RUXLP3J9,ACPP8T6FPE7,2BVYXS5B,K2XIGSLSPH0,FYWG3OLP3BN5J3FVQ4,0FWLK0XEWRIP8MQAB,XD6Q1J,YG69MQI89BL5C1G3M2866NE,2XR4Y5B,87ZR690OQ8ZQ957CE8LQ9,1964-03-02 00:00:00,2009-12-03 00:00:00,2005-04-23 00:00:00,1967-06-14 00:00:00,,1975-12-24 00:00:00,1975-06-14 00:00:00,,1968-02-05 00:00:00,2011-01-19 00:00:00,{07C5D99E-D2D5-498D-AA49-BF61E1B4D273},{403110C9-C2DE-495C-A24A-3A62D9B9E087},{6904B3CE-EC34-4B99-81D5-E2E3D5F4433C},{4AAB6299-5CAB-4958-BEC1-CFA5E6190124},{8DBFD512-3D75-42FB-AACF-84CED026AEE9},{5DDD47DF-FBE4-4302-8BB1-EDB07EA9A3BB},{D9DF3E06-0E41-4DA9-9344-A6DCE4546614},{FD4132B5-47B3-44D4-9867-3873175B7534},{92533938-835A-4932-AB53-8D2DFD673A56},{6334F771-AE90-4CE1-8EE3-1148EEE2CFB3}
759,1215003623,,1023179998,1365192799,795839168,746196723,989246,320094624,962234124,1559030993,8KCNKRO4QI0BFM0JTQ,N0IU1FH1,EDZ63K4NGNIA6,F48OR6BL6KHBSVFJW,DXMJS,FKB7M447VLJN7,,2VVIM1BDWV5K83UP8C11,8NHU939JSTA5TX7ICOJ8K19U,04O51LS3XIB22HENDLJD,2012-01-13 00:00:00,,2015-09-30 00:00:00,1988-12-01 00:00:00,,1972-08-18 00:00:00,1996-01-01 00:00:00,1973-01-04 00:00:00,1969-08-02 00:00:00,1996-07-09 00:00:00,{1CFD1658-FEE4-4F80-B276-D2D9B8B17A43},{301B7602-3E3C-4009-A6A0-AB57DFB4DB74},{F36555B2-3F55-4633-A157-5DDED41B4FF1},{84743A18-FF95-4953-A93E-84263A83E8FE},,{3896FB1F-9556-4D93-831A-50E4F6F36EFB},{0D8B929B-13C9-485A-94AE-4A7D26BB25DD},{3ADA4A72-3D57-4A2D-9DE7-90E7382EB8D2},{A5C6BC5E-3324-4A17-9C57-8B1DC9C4DA55},{9A8379F9-B864-4D4F-B125-6AFBEC76F5CC}
760,1998581239,1409632794,1861259529,1774361891,1451191765,845311466,465663999,963599428,857495453,1225218251,SQTV1U73TZ0QR0T0LZZI3G1O,UT32DB6,HEZD76SFGXN0O,CR46FMY,X9NA0WZTWMLVWW2MLAV,NGXY0VGAYBT99Q,ROU83DCVSQ4CU4L,IJ3ZLAAST7K2,F323WA2YKDBFJ1DP4,V1HF3FOUPKG22,,1999-11-16 00:00:00,2003-10-27 00:00:00,2000-06-01 00:00:00,1994-05-28 00:00:00,2014-11-28 00:00:00,,1970-06-15 00:00:00,1975-03-20 00:00:00,,,{68C56858-8F6E-438F-B310-102504020703},{B49AC7EC-9AF9-40D8-A6C8-95896EAAADED},{DB516B37-56A0-40C5-B2F9-B518D0902988},{959B5911-4B5B-4051-B2BE-8C1CC56F7556},{8A31E733-01AD-4439-BA69-6FA875089B51},{5E2D702F-A0D7-49E7-82A5-E31BD1506003},{8AAE9FE9-2F68-43E3-B463-4475C568E2DF},{94EF8501-4FB4-49C1-A301-DDF39F9B7276},{78280395-9C14-42B1-A82C-99B27C577B36}
761,,753453174,227412299,547606892,942201551,1844944744,1770457821,781344503,451779212,932953510,YLBGDIP590U2MSVIG5OO6KHT,T9BWZJ3XSF,AC3NQKK5Q,0BNB0DOER03ZQ4MAL9Z9,84LVS46IU2AIKVMHCUEB3RH,TDK951TK3DSZ,UHIGAYHU1XD6E4PE,7I90WJYAR7RS4R7AU3,GZF8MW58XY5,516U3V9R9GJCI3W9E,1994-11-06 00:00:00,1971-01-12 00:00:00,1975-03-01 00:00:00,1963-02-01 00:00:00,2016-03-16 00:00:00,2001-07-29 00:00:00,2006-09-02 00:00:00,2005-06-30 00:00:00,2015-04-21 00:00:00,1962-09-02 00:00:00,{FC65ED36-B613-44A6-896D-1607B6786A99},{61E8298C-0E77-4F03-B438-6E27066119FE},,{8AB989FB-43F5-4A50-845D-BACA92CFE928},{BBB029BB-DE3D-44E2-B577-7EDC12E91A8D},{7B4F36D8-F9FF-4695-A62C-D8B5F3A80593},,{04C93410-48A5-462E-916A-F3A6C85F2C3B},{9628AB33-AAF3-408D-8A45-F47D609D1CE8},{69FF41E0-8625-491D-BE30-B52835B40090}
762,555175322,1121088817,575793372,923884646,1136125681,1163163199,1309382629,1596204512,780968733,593037472,68YUO9MK0HEJHF14Q2YRV,6KVADUFXW,MA335EDC2VOGOP916PV4IZ12,9I0VUSRI21BW7TOSOVREG,3IIA7ZW,TCF4M,5ZFXI,RBQ0LFLFWO,NLRTTFS9D5OTGHUVOB65C80,9LCZOQ0ZO30NGW,2000-10-18 00:00:00,1971-08-28 00:00:00,1996-08-03 00:00:00,,1968-01-01 00:00:00,2000-03-07 00:00:00,1993-06-12 00:00:00,1976-05-26 00:00:00,1983-12-23 00:00:00,1989-04-25 00:00:00,{FDD35A8C-B0F7-4952-9EFB-83B4D8EE3A4E},{030C145A-E0D9-4BC7-8DA1-2E715E607105},{792C01B4-4708-4181-95A8-D9AB54C55807},{98A3B739-3649-422B-8535-B656679C15B5},{9FBA6ABF-AB8F-488C-BBAF-2E1DA76C989C},{FE72F948-0B7F-41FF-ABF7-05331F1F7BA2},{BC1A5649-3F47-4C5A-A8B1-0DE4FBF45B92},{C798097F-48CD-4FA9-92DF-11400E0C2ADF},{7C13E95F-8B06-4E50-B372-9360FAD12655},{4B6E7EC2-A973-4814-88B0-0BA6038220A1}
763,1789086392,508441174,,335503423,1658789329,752281856,926574155,989780602,1394764466,487594894,OF5ECYJQRH9C201R,,ERWQFQE,JBUPPH8YMDLZ56K6NSXQYTFY,,1YZX8B,PXUWU1DE,OIVMU28RGK065LEFGAWQN,Z4J35CZVO04YCQPE,R49RT2ISPUCS8Q0X6SL,1964-09-03 00:00:00,1988-01-18 00:00:00,,1970-05-16 00:00:00,1996-01-21 00:00:00,1999-05-15 00:00:00,2010-09-06 00:00:00,2001-11-22 00:00:00,2006-02-27 00:00:00,,{B5B48047-3F52-4383-8B08-92DCB7EA3D7C},,{DD057752-DE02-473A-A040-75FD9C2153D0},{2E3B5E21-23BA-4A85-80B0-CFC41B020294},{3114E792-D3DA-4F7C-B930-CD2E16701044},{BADDB923-7C8F-42AD-A012-BCA53BE95F17},{BDFB500A-1FCE-4E7A-8EA6-159BF63920E9},{D78204DC-6F21-4072-B9D3-1B44724E9A5D},{96664C01-0B4E-4B4D-978F-91CF25D7A2F4},{D49BE38B-4B46-435E-ACCF-FDF85A0EC10D}
764,2056544573,1187497163,,,1410531933,806567013,312310522,1649030223,,1596281389,3HU7BYH4,,MGQNXYVE5D1C3PLC7Z85,MCV2BO5Z8T8,DZAE7,7DCE1R0VKFP26B4N2,HJGEHDTPHN6UBAJNJ,,TYJO3,N9JLIKKY,2003-07-27 00:00:00,2007-12-05 00:00:00,1973-10-19 00:00:00,1990-01-12 00:00:00,1982-05-08 00:00:00,1983-04-02 00:00:00,1996-02-07 00:00:00,1993-05-14 00:00:00,1979-04-08 00:00:00,1966-01-20 00:00:00,{ECA1A5B9-F88A-4A0D-93B8-5569BA7E9A02},{D30CE32B-BB51-449C-9301-A36333364A45},{78BEB911-F4A0-4457-9CA8-EA81E574968F},{6083A222-C6AE-48E4-BECE-65EE54E6C889},{6FD8F6F9-9375-4768-A1E4-B50FB7BCDE94},{B6518D81-540B-48D3-8E7C-5C9B9C1F16E3},{EF5B5F6C-2F9F-4E4F-B336-AB5348420AD2},{8F7D7720-0047-4443-B306-752AE9631368},{9B8DCC69-099B-4C8D-97DE-33902EF9DD54},{2FB26165-3238-46E1-ABEC-69B9A77586A0}
765,621073353,677660200,1332499438,,933451212,,323721055,52896334,1509377189,1591107283,86QHFMAX0CCWUGZKXR,KH6AV,0COUPEJD13TFVWXPM15U5L8B,KO0AQ,NJULSWSLC7QELDOW2TIZ,,EMYN34N0M6NHM,,ENI2NR7U8628RH79K4P84,RZGEH85CSYZELUKBXP,1984-11-25 00:00:00,1965-01-28 00:00:00,,1969-02-11 00:00:00,1983-05-14 00:00:00,1989-06-16 00:00:00,1970-01-22 00:00:00,2009-04-07 00:00:00,2003-12-09 00:00:00,1972-01-04 00:00:00,{1EFAFD54-3630-4FBE-BA3C-E18E78293C3E},{27AE75A7-5080-4B9E-BEE3-8129EB074DD3},{488FA04B-A63B-4846-A536-19C32FBFEDEA},{B4CB7717-FE62-49FB-BE37-D62C2F704347},{50BC35E6-CD4B-4BF5-9DFD-B44FDE1A88B1},{4E918B90-FAC0-4AF4-879A-6C2262ADEA64},{2F5E2DA7-39F8-45AB-A1AA-C479BFED51F2},{E78C2902-A8B2-475F-AE8D-5091C0D7A0B7},{5B27C79C-8527-4B9C-B13C-770F955E70D7},{9F92F7A9-E24D-4733-B3F6-9DAF2E0F4AAB}
766,2129565647,,1143655444,1771330479,878577446,2002947413,464156009,2021710102,1811788499,1550769175,2H4KYRMC2ERBO97Z6,B6N2JOSCE,1C38W28R4JRZW,73U9476RH0POV6,H2NMPHQMF0P28,1W2QZREQR,WHHNNUX5J7I3BZMI,SDTWTX2,R6CM6R4VJE1M4,LKS311,1976-06-26 00:00:00,1979-10-29 00:00:00,2003-05-07 00:00:00,2015-07-16 00:00:00,1991-09-10 00:00:00,,1969-03-06 00:00:00,2013-10-19 00:00:00,1993-05-10 00:00:00,1979-10-19 00:00:00,{29AFF0A7-EB2E-40EE-9ED6-2CE1D56E9B0F},{5962C4A6-4BE0-46A0-B282-5EC4AE2AD195},,{7065FEC4-1E39-4AD5-8920-A93A65FAAD87},{992C2FAD-811B-41DC-BD17-06AC1ECBBE5E},{4DE30C19-AC76-406B-9E24-EAC07BA90EF2},{65159B53-7C0F-48D3-8AA8-7483DE999023},{B68BEB41-C480-47E2-BDDF-03A816FF7935},{90B2909D-33BF-4A51-9CA9-79B8C66981E2},{4E4D06A0-88EF-4F5C-8068-801064DB496C}
767,321833031,15336385,300688466,1693829600,,1545998341,1301356059,1243496501,1618590557,,EZGRVWI,UK1VXOOWV,LOUPW,SS7A8BLHU9SOB6Q,W7I8GGTFJ630E,IEZXKUM0KQ4PEGOE43F3YE,MO4ZFRRPIXG,2K4KH8RM,9418697GEUNL5,V29OGRAQ7BSKSQFC9,2015-12-15 00:00:00,2008-03-07 00:00:00,1989-12-25 00:00:00,1986-07-17 00:00:00,1986-04-13 00:00:00,1982-02-01 00:00:00,1987-11-09 00:00:00,1968-10-07 00:00:00,1995-09-14 00:00:00,1989-11-26 00:00:00,{3191D8F9-FD00-4DB7-A4AA-40D3C83B5D10},{4BAF5D47-5061-48C3-A45F-C630173AADC3},{4419E1CA-E67C-4A45-B5B8-B1A8DD13A092},{340AF4A9-5DB3-4481-97B4-F7C2BCC89CB1},{33B3EAB5-49BE-473B-BE08-A6C735D94912},{5A68F058-4550-4FE6-A271-7B224AEAB39A},{5B7A8F15-3F30-4726-B76B-476B7C5CDD09},,{704FD546-EF52-485F-88E5-DB5964A86314},
768,2073826856,814235378,1918680308,1675190994,594755195,2056594498,74948329,196007481,1231701763,336786802,ATC9C6QTVF16ZC5P0SJ5O,8Z59KZ,TS687K038LY,G8L6HY4U5A,QEJH6F4,IN3E8E9ZLT0H311UDDAS0,R4RGQWBF3OP8UR2,45UQY6WMSW3C41DV,JQ8SDJO73O3,L4QX5C,2005-01-07 00:00:00,2009-01-23 00:00:00,2013-07-28 00:00:00,1974-11-29 00:00:00,2015-02-23 00:00:00,1979-04-15 00:00:00,2000-08-15 00:00:00,1989-12-07 00:00:00,1995-01-18 00:00:00,2003-11-04 00:00:00,{1E5BDBED-440E-48A8-A7F1-6AC5CC999E36},{19890E71-D034-4843-AFE6-BE23AB9E26F6},{93C8CBF1-22B6-4E80-B9AA-7DE8B23DE4B4},{2601FF3C-4427-4E49-B85C-3AF26A64513F},{1A1BF7C6-E793-4B5D-BAFB-82513E6FF253},{B7C04130-894C-4A28-A910-27B2A612BB20},{E2620EF4-949A-4A95-8E89-0F2167450383},{3D8F7ADF-2CCF-4E00-AD4E-84C3186E3145},,{80E005E5-3392-463F-A533-F8D565E455AA}
769,235289432,1130814000,1180547535,1269930910,,249024140,,2026359916,174990846,996439268,B4LD09B4XLVO04VSD46V,S1XL036EC,ZHU1E23SR728ZJQMX9,LV3LUPPIH7SJ00BX,8BDDZJ028BJQJFPLMDN,YNUKTPSI,3M6AURH6T,RN81YN3OO7J2TKYS2F4H,3PEME44EH3WOGAVT5BY3UKUT,68P0ZNISTSXLJ8UJZPF,1966-06-16 00:00:00,2011-03-25 00:00:00,1976-10-29 00:00:00,,2001-11-10 00:00:00,1990-01-06 00:00:00,1993-02-14 00:00:00,1982-04-10 00:00:00,2009-05-09 00:00:00,,{5DCA812E-7646-43B0-BDFE-1F1158E208D9},{1E12B25E-5BCE-47A6-8821-A33CFC785CE4},{064D69D3-46BF-462C-A34B-76598CD64F70},{DBE65714-8BC8-4904-B762-4EB4F638BCA8},{B8312FB5-5C25-4B1C-BE0F-D4D008402BD7},{22111C9C-9EC6-4926-A9D3-97A8D07E4ABE},{2144B1ED-7CEC-4B53-95A9-C48FBB765D79},{85800D8E-E047-4278-9956-62503247A4F2},{6A446982-B6E2-4B66-8858-BA40729B05B5},{E66014DC-2A27-4449-8295-F5B6ADAA4F34}
